path,category,keep_public,reason,contains_stale_claim,contains_internal_process_text,contains_private_or_machine_specific_info,action
results/raw/20260911T180656788047Z__mlx-community-qwen3-1-7b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a091a6-b514-7ed5-ae8c-ed1581c445db/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T180656788047Z__mlx-community-qwen3-1-7b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a091a6-b514-7ed5-ae8c-ed1581c445db/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T180656788047Z__mlx-community-qwen3-1-7b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a091a6-b514-7ed5-ae8c-ed1581c445db/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181056825253Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s123__01a091aa-5eb9-7495-8274-d66b5c95af43/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181441578192Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s2026__01a091ad-ccaa-738f-a5cd-23181c5aaf2d/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T181826006931Z__qwen-qwen3-1-7b__lora-qnone__ctx512__b1-ga1__r8__s42__01a091b1-3957-71f6-ab9b-33d47af0d11c/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T182218892057Z__mlx-community-qwen3-14b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a091b4-c70c-70ea-bbb3-ffead92bbfd9/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T185709437448Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s42__01a091d4-ad3d-7cd4-b0fa-ab39a44822bc/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190157931498Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s123__01a091d9-142b-7ad4-8c1e-537e7c4f0dc3/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T190553096465Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r4__s2026__01a091dc-aac8-7e24-b09b-9f415576628c/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190640114112Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a091dd-6272-739a-8f67-866c40dee85c/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T190640114112Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a091dd-6272-739a-8f67-866c40dee85c/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
